,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean,Date,Stadium
717,10.5,4.1,5.4,0.3,27.5,61,10.7,10.7,0.0,0.0,,31/03/2024,Santiago Bernabéu
718,21.5,7.2,18.8,4.3,22.4,3,0.0,0.0,0.0,0.0,,01/04/2024,Estadio de la Cerámica
719,21.6,5.6,21.4,2.2,10.4,3,0.0,0.0,0.0,0.0,,04/04/2024,Nuevo Los Cármenes
720,25.2,12.6,24.8,10.0,14.2,0,0.0,0.0,0.0,0.0,,12/04/2024,Benito Villamarín
721,26.0,7.1,25.4,5.1,8.4,3,0.0,0.0,0.0,0.0,,13/04/2024,Cívitas Metropolitano
722,26.8,8.9,25.8,7.6,9.0,3,0.0,0.0,0.0,0.0,,13/04/2024,Vallecas
723,27.7,10.6,26.1,8.7,14.8,0,0.0,0.0,0.0,0.0,,13/04/2024,Mallorca Son Moix
724,23.8,13.8,22.2,10.6,23.2,0,0.0,0.0,0.0,0.0,,13/04/2024,Nuevo Mirandilla
725,26.5,14.2,24.5,9.8,11.3,3,0.0,0.0,0.0,0.0,,14/04/2024,Gran Canaria
726,22.0,7.2,20.9,4.0,13.3,1,0.0,0.0,0.0,0.0,,14/04/2024,Nuevo Los Cármenes
727,20.9,11.2,22.9,10.7,13.7,3,0.0,0.0,0.0,0.0,,14/04/2024,San Mamés
728,26.2,8.9,26.0,7.1,10.5,3,0.0,0.0,0.0,0.0,,14/04/2024,Reale Arena
729,14.4,10.1,12.4,7.0,21.8,61,2.4,2.4,0.0,0.0,,15/04/2024,El Sadar
730,17.6,4.9,17.0,1.7,18.0,1,0.0,0.0,0.0,0.0,,19/04/2024,San Mamés
731,25.0,10.1,27.6,9.1,12.1,3,0.0,0.0,0.0,0.0,,20/04/2024,ABANCA Balaídos
732,24.3,9.0,20.9,6.4,20.4,3,0.0,0.0,0.0,0.0,,20/04/2024,Vallecas
733,20.2,8.7,19.8,7.4,18.7,3,0.0,0.0,0.0,0.0,,20/04/2024,Mestalla
734,22.6,8.3,22.7,7.0,22.6,2,0.0,0.0,0.0,0.0,,20/04/2024,Montilivi
735,23.8,8.6,22.5,4.9,24.0,51,0.1,0.1,0.0,0.0,,21/04/2024,Coliseum
736,22.3,13.4,18.7,10.8,24.4,3,0.0,0.0,0.0,0.0,,21/04/2024,Power Horse Stadium
737,12.5,3.6,9.8,1.0,20.7,3,0.0,0.0,0.0,0.0,,21/04/2024,Mendizorroza
738,22.9,7.9,22.2,4.2,22.7,0,0.0,0.0,0.0,0.0,,21/04/2024,Santiago Bernabéu
739,27.6,13.5,28.1,13.2,9.9,3,0.0,0.0,0.0,0.0,,22/04/2024,Ramón Sánchez-Pizjuán
740,16.4,5.2,13.5,2.8,23.6,3,0.0,0.0,0.0,0.0,,26/04/2024,Reale Arena
741,13.7,3.3,12.7,0.9,5.8,51,0.2,0.2,0.0,0.0,,27/04/2024,Gran Canaria
742,20.4,15.1,16.5,12.9,39.0,3,0.0,0.0,0.0,0.0,,27/04/2024,Power Horse Stadium
743,14.3,5.7,10.6,3.4,27.7,61,3.3,3.3,0.0,0.0,,27/04/2024,Mendizorroza
744,14.5,8.7,9.9,5.3,26.5,63,12.2,12.2,0.0,0.0,,27/04/2024,Cívitas Metropolitano
745,18.5,10.7,17.5,9.3,19.4,2,0.0,0.0,0.0,0.0,,28/04/2024,Nuevo Mirandilla
746,14.6,4.9,12.5,2.3,11.3,51,0.3,0.3,0.0,0.0,,28/04/2024,Nuevo Los Cármenes
747,21.4,10.2,19.4,7.6,15.6,51,0.1,0.1,0.0,0.0,,28/04/2024,Estadio de la Cerámica
748,20.1,9.8,18.9,8.6,16.1,51,0.2,0.2,0.0,0.0,,28/04/2024,Benito Villamarín
749,14.2,11.4,14.1,10.5,18.3,65,83.5,83.5,0.0,0.0,,29/04/2024,Estadi Olímpic Lluís Companys
750,18.5,5.2,16.0,2.5,17.4,3,0.0,0.0,0.0,0.0,,03/05/2024,Coliseum
751,21.9,7.3,19.4,5.4,22.2,3,0.0,0.0,0.0,0.0,,04/05/2024,Reale Arena
752,22.5,7.6,19.4,5.5,23.5,3,0.0,0.0,0.0,0.0,,04/05/2024,Santiago Bernabéu
753,22.3,11.1,23.5,10.3,16.5,3,0.0,0.0,0.0,0.0,,04/05/2024,Montilivi
754,20.9,10.9,21.9,9.9,14.8,3,0.0,0.0,0.0,0.0,,04/05/2024,Mallorca Son Moix
755,22.5,9.6,20.4,8.7,19.1,61,5.8,5.8,0.0,0.0,,05/05/2024,El Sadar
756,16.3,10.2,16.3,8.8,31.7,65,42.0,42.0,0.0,0.0,,05/05/2024,ABANCA Balaídos
757,30.6,15.8,29.0,13.3,26.0,3,0.0,0.0,0.0,0.0,,05/05/2024,Mestalla
758,25.7,13.0,25.7,13.2,18.6,3,0.0,0.0,0.0,0.0,,05/05/2024,Ramón Sánchez-Pizjuán
759,20.5,11.7,17.0,10.2,29.2,51,0.3,0.3,0.0,0.0,,05/05/2024,Vallecas
760,25.7,11.6,26.9,10.1,10.4,3,0.0,0.0,0.0,0.0,,10/05/2024,Mendizorroza
761,25.8,12.2,26.3,11.0,16.9,2,0.0,0.0,0.0,0.0,,11/05/2024,Mallorca Son Moix
762,24.2,11.5,23.6,10.5,16.5,51,0.3,0.3,0.0,0.0,,11/05/2024,Estadio de la Cerámica
763,26.0,13.4,25.9,10.8,16.8,3,0.0,0.0,0.0,0.0,,11/05/2024,Nuevo Los Cármenes
764,20.8,13.1,24.2,13.0,17.9,53,1.0,1.0,0.0,0.0,,11/05/2024,San Mamés
765,22.2,13.6,23.3,12.7,15.2,3,0.0,0.0,0.0,0.0,,12/05/2024,Nuevo Mirandilla
766,27.7,12.8,27.4,11.1,12.4,51,0.1,0.1,0.0,0.0,,12/05/2024,Cívitas Metropolitano
767,22.6,15.0,23.0,14.8,18.2,51,0.3,0.3,0.0,0.0,,12/05/2024,Mestalla
768,29.7,15.0,30.6,14.9,17.0,3,0.0,0.0,0.0,0.0,,12/05/2024,Benito Villamarín
769,22.7,11.7,22.2,10.5,15.6,3,0.0,0.0,0.0,0.0,,13/05/2024,Estadi Olímpic Lluís Companys
770,15.7,9.5,16.3,7.1,18.9,63,23.0,23.0,0.0,0.0,,14/05/2024,El Sadar
771,19.5,10.5,16.1,7.0,21.4,61,2.6,2.6,0.0,0.0,,14/05/2024,Santiago Bernabéu
772,17.7,13.2,18.5,12.9,14.2,63,22.6,22.6,0.0,0.0,,14/05/2024,Montilivi
773,25.6,12.3,23.1,10.5,25.4,3,0.0,0.0,0.0,0.0,,15/05/2024,Ramón Sánchez-Pizjuán
774,18.9,8.7,14.3,5.5,19.6,3,0.0,0.0,0.0,0.0,,15/05/2024,Vallecas
775,14.7,9.6,13.1,8.8,19.5,61,6.6,6.6,0.0,0.0,,15/05/2024,ABANCA Balaídos
776,19.1,9.2,14.5,5.7,18.3,3,0.0,0.0,0.0,0.0,,15/05/2024,Coliseum
777,16.4,5.6,17.3,3.4,6.4,51,0.6,0.6,0.0,0.0,,16/05/2024,Gran Canaria
778,23.3,15.4,20.8,12.1,29.8,0,0.0,0.0,0.0,0.0,,16/05/2024,Power Horse Stadium
779,17.3,7.1,13.2,4.3,20.5,3,0.0,0.0,0.0,0.0,,16/05/2024,Reale Arena
780,15.9,8.1,15.9,6.7,8.4,53,2.1,2.1,0.0,0.0,,18/05/2024,Mendizorroza
781,14.2,12.0,13.0,10.1,17.8,63,12.1,12.1,0.0,0.0,,19/05/2024,San Mamés
782,21.0,8.4,18.6,5.7,14.6,61,2.7,2.7,0.0,0.0,,19/05/2024,Cívitas Metropolitano
783,20.2,10.2,21.4,9.6,14.3,51,0.4,0.4,0.0,0.0,,19/05/2024,Estadi Olímpic Lluís Companys
784,25.7,11.8,23.8,10.9,23.9,3,0.0,0.0,0.0,0.0,,19/05/2024,Benito Villamarín
785,19.9,13.4,19.2,12.1,21.5,3,0.0,0.0,0.0,0.0,,19/05/2024,Nuevo Mirandilla
786,20.1,10.3,18.5,8.6,14.5,3,0.0,0.0,0.0,0.0,,19/05/2024,Nuevo Los Cármenes
787,22.7,14.8,23.4,15.6,14.6,61,5.6,5.6,0.0,0.0,,19/05/2024,Mallorca Son Moix
788,22.6,16.9,22.6,17.9,17.2,51,1.1,1.1,0.0,0.0,,19/05/2024,Mestalla
789,24.2,14.0,24.3,14.8,16.1,61,2.3,2.3,0.0,0.0,,19/05/2024,Estadio de la Cerámica
790,20.9,12.7,23.1,12.5,12.1,61,3.1,3.1,0.0,0.0,,24/05/2024,Montilivi
791,24.9,9.9,26.4,8.9,13.8,51,0.3,0.3,0.0,0.0,,25/05/2024,El Sadar
792,27.6,10.5,24.6,8.3,20.3,3,0.0,0.0,0.0,0.0,,25/05/2024,Reale Arena
793,22.9,17.4,25.2,18.3,14.4,3,0.0,0.0,0.0,0.0,,25/05/2024,Power Horse Stadium
794,29.1,12.0,24.4,9.9,24.3,3,0.0,0.0,0.0,0.0,,25/05/2024,Vallecas
795,28.4,10.7,24.2,8.4,23.0,3,0.0,0.0,0.0,0.0,,25/05/2024,Santiago Bernabéu
796,29.2,13.3,27.0,11.8,21.3,3,0.0,0.0,0.0,0.0,,26/05/2024,Coliseum
797,18.4,12.4,18.4,11.0,18.8,51,0.2,0.2,0.0,0.0,,26/05/2024,ABANCA Balaídos
798,22.9,7.2,22.2,3.8,10.0,3,0.0,0.0,0.0,0.0,,26/05/2024,Gran Canaria
799,33.8,17.0,33.8,15.3,14.7,2,0.0,0.0,0.0,0.0,,26/05/2024,Ramón Sánchez-Pizjuán
800,28.8,13.7,29.3,12.8,18.2,0,0.0,0.0,0.0,0.0,,15/08/2024,Estadio San Mamés
801,37.9,19.6,40.9,21.9,14.8,2,0.0,0.0,0.0,0.0,,15/08/2024,Estadio Benito Villamarín
802,35.3,16.0,36.7,15.6,17.9,0,0.0,0.0,0.0,0.0,,16/08/2024,Estadio de Balaídos
803,32.9,17.5,33.2,15.7,10.7,0,0.0,0.0,0.0,0.0,,16/08/2024,Estadio de Gran Canaria
804,27.7,15.1,28.8,14.5,24.1,3,0.0,0.0,0.0,0.0,,17/08/2024,Estadio El Sadar
805,32.5,21.0,34.6,21.6,21.8,3,0.0,0.0,0.0,0.0,,17/08/2024,Estadio Mestalla
806,42.2,23.1,43.2,25.9,15.4,1,0.0,0.0,0.0,0.0,,18/08/2024,Estadio de Anoeta
807,28.8,21.6,32.8,25.4,13.4,51,0.6,0.6,0.0,0.0,,18/08/2024,Estadi Mallorca Son Moix
808,32.4,14.0,31.5,12.3,19.1,0,0.0,0.0,0.0,0.0,,19/08/2024,Estadio José Zorrilla
809,30.2,20.3,31.9,20.1,18.6,2,0.0,0.0,0.0,0.0,,19/08/2024,Estadio de la Cerámica
810,26.7,19.5,29.6,21.2,13.3,51,0.3,0.3,0.0,0.0,,23/08/2024,Estadio de Balaídos
811,36.5,21.1,38.0,23.3,13.2,0,0.0,0.0,0.0,0.0,,23/08/2024,Ramón Sánchez-Pizjuán
812,33.5,17.5,34.2,16.0,29.2,55,1.4,1.4,0.0,0.0,,24/08/2024,Estadio El Sadar
813,30.0,20.3,32.6,23.5,17.9,1,0.0,0.0,0.0,0.0,,24/08/2024,Estadi Olímpic Lluís Companys
814,30.2,21.5,33.3,25.4,15.5,3,0.0,0.0,0.0,0.0,,24/08/2024,RCDE Stadium
815,35.3,22.5,34.4,23.2,18.6,0,0.0,0.0,0.0,0.0,,24/08/2024,Coliseum
816,34.7,18.5,34.4,15.8,20.9,1,0.0,0.0,0.0,0.0,,25/08/2024,Estadio Santiago Bernabéu
817,34.1,18.9,33.8,16.3,21.8,1,0.0,0.0,0.0,0.0,,25/08/2024,Municipal de Butarque
818,20.8,12.9,18.7,12.2,18.8,3,0.0,0.0,0.0,0.0,,25/08/2024,Estadio de Mendizorrotza
819,34.6,18.8,34.1,16.4,22.0,1,0.0,0.0,0.0,0.0,,25/08/2024,Estadio Metropolitano
820,29.3,22.4,30.8,25.0,13.8,55,2.3,2.3,0.0,0.0,,26/08/2024,Estadio de la Cerámica
821,29.6,20.3,32.1,23.0,14.7,3,0.0,0.0,0.0,0.0,,27/08/2024,Estadi Mallorca Son Moix
822,35.1,21.2,33.4,21.2,16.4,2,0.0,0.0,0.0,0.0,,27/08/2024,Estadio de Vallecas
823,25.2,14.8,27.1,15.7,23.9,51,0.6,0.6,0.0,0.0,,28/08/2024,Estadio San Mamés
824,33.9,15.4,33.8,13.4,12.8,3,0.0,0.0,0.0,0.0,,28/08/2024,Estadio José Zorrilla
825,35.7,21.2,34.8,20.4,19.2,51,0.1,0.1,0.0,0.0,,28/08/2024,Estadio Metropolitano
826,34.7,24.1,37.2,27.6,18.2,1,0.0,0.0,0.0,0.0,,28/08/2024,Estadio de Anoeta
827,32.1,20.1,34.3,23.0,11.4,3,0.0,0.0,0.0,0.0,,29/08/2024,Estadio de Montilivi
828,25.9,15.8,26.2,14.7,14.0,3,0.0,0.0,0.0,0.0,,29/08/2024,Estadio de Gran Canaria
829,29.8,19.4,31.8,21.1,15.3,3,0.0,0.0,0.0,0.0,,31/08/2024,Estadi Olímpic Lluís Companys
830,26.1,18.7,27.9,19.6,18.3,51,0.4,0.4,0.0,0.0,,31/08/2024,Estadio San Mamés
831,29.3,20.7,32.6,23.8,14.3,3,0.0,0.0,0.0,0.0,,31/08/2024,RCDE Stadium
832,27.2,17.5,28.4,17.4,14.4,51,1.0,1.0,0.0,0.0,,31/08/2024,Municipal de Butarque
833,30.6,23.8,32.6,26.4,18.7,3,0.0,0.0,0.0,0.0,,31/08/2024,Estadio Mestalla
834,24.3,16.2,27.2,17.3,16.0,51,0.2,0.2,0.0,0.0,,01/09/2024,Estadio de Mendizorrotza
835,25.0,17.6,28.1,19.2,14.6,63,15.0,15.0,0.0,0.0,,01/09/2024,Estadio El Sadar
836,34.8,23.4,37.0,26.0,18.8,3,0.0,0.0,0.0,0.0,,01/09/2024,Ramón Sánchez-Pizjuán
837,29.5,18.4,30.0,20.5,11.0,51,0.4,0.4,0.0,0.0,,01/09/2024,Coliseum
838,30.0,17.5,29.9,19.2,13.4,51,0.6,0.6,0.0,0.0,,01/09/2024,Estadio Santiago Bernabéu
839,34.9,19.0,35.7,19.3,14.9,3,0.0,0.0,0.0,0.0,,13/09/2024,Estadio Benito Villamarín
840,24.9,14.1,25.1,13.4,9.0,53,0.9,0.9,0.0,0.0,,14/09/2024,Estadi Mallorca Son Moix
841,24.3,12.5,24.1,10.3,18.7,3,0.0,0.0,0.0,0.0,,14/09/2024,RCDE Stadium
842,34.8,22.0,35.3,22.6,17.4,3,0.0,0.0,0.0,0.0,,14/09/2024,Ramón Sánchez-Pizjuán
843,34.8,21.9,35.3,22.6,17.4,3,0.0,0.0,0.0,0.0,,14/09/2024,Estadio de Anoeta
844,31.1,11.1,31.2,10.0,11.8,1,0.0,0.0,0.0,0.0,,15/09/2024,Estadio de Balaídos
845,27.3,12.6,28.7,11.4,14.5,0,0.0,0.0,0.0,0.0,,15/09/2024,Estadio de Montilivi
846,27.0,16.0,29.1,14.9,7.7,3,0.0,0.0,0.0,0.0,,15/09/2024,Estadio de Gran Canaria
847,30.3,12.9,28.1,10.4,18.9,2,0.0,0.0,0.0,0.0,,15/09/2024,Estadio Metropolitano
848,30.4,13.3,25.9,9.4,24.8,3,0.0,0.0,0.0,0.0,,16/09/2024,Estadio de Vallecas
849,24.5,16.2,24.0,16.0,21.3,51,0.2,0.2,0.0,0.0,,17/09/2024,Estadi Mallorca Son Moix
850,31.4,18.7,32.2,20.5,18.0,3,0.0,0.0,0.0,0.0,,18/09/2024,Estadio Benito Villamarín
851,23.8,14.9,24.8,14.7,13.2,63,12.3,12.3,0.0,0.0,,19/09/2024,Municipal de Butarque
852,23.1,14.3,22.8,14.2,16.6,53,0.9,0.9,0.0,0.0,,20/09/2024,Estadio de Mendizorrotza
853,21.8,10.4,20.8,9.7,14.4,53,0.8,0.8,0.0,0.0,,21/09/2024,Estadio José Zorrilla
854,20.0,15.3,19.8,15.5,22.4,65,27.9,27.9,0.0,0.0,,21/09/2024,Estadio El Sadar
855,22.2,18.7,24.5,20.0,13.1,65,27.6,27.6,0.0,0.0,,21/09/2024,Estadio Mestalla
856,22.8,14.8,21.7,13.8,18.0,63,8.3,8.3,0.0,0.0,,21/09/2024,Estadio Santiago Bernabéu
857,24.3,13.7,21.5,13.6,18.2,3,0.0,0.0,0.0,0.0,,22/09/2024,Coliseum
858,20.8,13.6,20.7,13.6,14.1,51,0.6,0.6,0.0,0.0,,22/09/2024,Estadio San Mamés
859,24.6,17.1,27.4,18.5,14.1,63,4.0,4.0,0.0,0.0,,22/09/2024,Estadio de la Cerámica
860,24.3,13.1,21.3,13.0,19.2,51,0.1,0.1,0.0,0.0,,22/09/2024,Estadio de Vallecas
861,28.5,17.3,28.5,19.1,16.1,3,0.0,0.0,0.0,0.0,,23/09/2024,Estadio Benito Villamarín
862,27.9,15.9,25.9,16.1,18.2,3,0.0,0.0,0.0,0.0,,24/09/2024,Ramón Sánchez-Pizjuán
863,28.6,16.9,27.9,16.5,19.7,3,0.0,0.0,0.0,0.0,,24/09/2024,Estadio Mestalla
864,22.0,11.4,19.4,9.6,18.4,3,0.0,0.0,0.0,0.0,,24/09/2024,Estadio Santiago Bernabéu
865,25.3,14.1,24.3,14.5,25.5,3,0.0,0.0,0.0,0.0,,25/09/2024,Estadio de Montilivi
866,24.2,12.2,25.2,12.3,16.5,51,0.1,0.1,0.0,0.0,,25/09/2024,Estadi Olímpic Lluís Companys
867,27.8,18.1,29.7,19.5,18.7,3,0.0,0.0,0.0,0.0,,26/09/2024,RCDE Stadium
868,27.1,14.7,29.0,12.7,7.8,2,0.0,0.0,0.0,0.0,,26/09/2024,Estadio de Gran Canaria
869,20.1,15.6,19.2,14.7,28.7,65,59.8,59.8,0.0,0.0,,26/09/2024,Estadio de Balaídos
870,17.1,9.4,12.7,6.1,26.1,51,0.3,0.3,0.0,0.0,,27/09/2024,Estadio José Zorrilla
871,20.7,8.8,17.4,6.0,15.5,3,0.0,0.0,0.0,0.0,,28/09/2024,Coliseum
872,20.6,8.3,17.4,5.6,15.9,3,0.0,0.0,0.0,0.0,,28/09/2024,Estadio de Vallecas
873,29.6,15.3,28.4,13.4,17.5,3,0.0,0.0,0.0,0.0,,28/09/2024,Estadio de Anoeta
874,15.6,7.7,13.0,5.8,18.4,51,0.8,0.8,0.0,0.0,,28/09/2024,Estadio El Sadar
875,20.8,11.2,18.7,9.8,13.6,53,0.8,0.8,0.0,0.0,,29/09/2024,Estadio de Balaídos
876,19.2,12.0,16.4,11.0,23.4,51,0.9,0.9,0.0,0.0,,29/09/2024,Estadio San Mamés
877,30.8,16.6,30.8,16.5,10.7,0,0.0,0.0,0.0,0.0,,29/09/2024,Estadio Benito Villamarín
878,24.1,7.5,21.7,5.1,10.6,1,0.0,0.0,0.0,0.0,,29/09/2024,Estadio Metropolitano
879,26.0,13.5,27.4,12.7,12.7,0,0.0,0.0,0.0,0.0,,30/09/2024,Estadio de la Cerámica
880,24.4,10.9,23.4,8.9,12.2,3,0.0,0.0,0.0,0.0,,04/10/2024,Municipal de Butarque
881,22.4,11.5,22.0,10.9,13.0,51,0.1,0.1,0.0,0.0,,05/10/2024,RCDE Stadium
882,26.2,12.4,24.5,10.6,17.8,3,0.0,0.0,0.0,0.0,,05/10/2024,Coliseum
883,30.2,18.0,31.3,17.9,11.2,1,0.0,0.0,0.0,0.0,,05/10/2024,Estadio de Gran Canaria
884,23.2,9.2,21.3,7.6,22.6,3,0.0,0.0,0.0,0.0,,05/10/2024,Estadio José Zorrilla
885,25.5,10.6,23.8,9.4,18.8,3,0.0,0.0,0.0,0.0,,05/10/2024,Estadio Santiago Bernabéu
886,25.4,13.6,26.9,14.1,7.6,3,0.0,0.0,0.0,0.0,,06/10/2024,Estadio de Montilivi
887,22.3,16.8,20.1,15.3,29.2,63,9.8,9.8,0.0,0.0,,06/10/2024,Estadio de Mendizorrotza
888,31.1,18.3,31.3,20.9,14.2,3,0.0,0.0,0.0,0.0,,06/10/2024,Ramón Sánchez-Pizjuán
889,31.1,18.2,31.2,20.8,14.2,3,0.0,0.0,0.0,0.0,,06/10/2024,Estadio de Anoeta
890,16.1,8.3,14.5,6.5,14.1,53,2.0,2.0,0.0,0.0,,18/10/2024,Estadio de Mendizorrotza
891,18.3,16.4,18.2,15.3,29.2,63,18.0,18.0,0.0,0.0,,19/10/2024,Estadio San Mamés
892,19.8,10.9,19.7,10.3,10.7,53,1.6,1.6,0.0,0.0,,19/10/2024,Estadio El Sadar
893,22.3,10.6,21.6,10.6,9.1,3,0.0,0.0,0.0,0.0,,19/10/2024,Estadio de Montilivi
894,18.9,16.6,18.9,16.8,23.4,63,26.5,26.5,0.0,0.0,,19/10/2024,Estadio de Balaídos
895,24.6,13.4,24.9,13.4,13.8,51,0.3,0.3,0.0,0.0,,20/10/2024,Estadi Mallorca Son Moix
896,19.6,10.7,19.5,10.5,8.5,3,0.0,0.0,0.0,0.0,,20/10/2024,Estadio Metropolitano
897,25.6,13.9,25.0,13.6,11.0,3,0.0,0.0,0.0,0.0,,20/10/2024,Estadio de la Cerámica
898,22.8,10.0,22.9,9.1,9.1,3,0.0,0.0,0.0,0.0,,20/10/2024,Estadi Olímpic Lluís Companys
899,23.5,15.5,23.9,16.2,13.4,2,0.0,0.0,0.0,0.0,,21/10/2024,Estadio Mestalla
900,21.0,14.2,21.7,14.6,12.8,63,8.7,8.7,0.0,0.0,,25/10/2024,RCDE Stadium
901,9.9,2.8,7.2,0.2,10.1,51,0.2,0.2,0.0,0.0,,26/10/2024,Estadio José Zorrilla
902,12.6,6.4,9.2,3.0,18.2,51,1.5,1.5,0.0,0.0,,26/10/2024,Estadio de Vallecas
903,16.0,12.3,14.3,10.7,21.1,61,8.4,8.4,0.0,0.0,,26/10/2024,Estadio de Gran Canaria
904,12.1,6.0,9.2,2.9,17.0,51,0.6,0.6,0.0,0.0,,26/10/2024,Estadio Santiago Bernabéu
905,12.9,3.4,9.0,0.9,19.3,61,3.2,3.2,0.0,0.0,,27/10/2024,Municipal de Butarque
906,13.2,4.7,9.3,2.5,18.5,61,2.5,2.5,0.0,0.0,,27/10/2024,Coliseum
907,17.9,10.8,15.2,9.5,12.4,3,0.0,0.0,0.0,0.0,,27/10/2024,Estadio Benito Villamarín
908,18.0,10.5,15.4,9.4,12.3,3,0.0,0.0,0.0,0.0,,27/10/2024,Estadio de Anoeta
909,24.2,16.1,25.3,15.9,15.6,63,20.6,20.6,0.0,0.0,,28/10/2024,Estadi Mallorca Son Moix
910,18.7,11.1,17.4,10.0,15.7,3,0.0,0.0,0.0,0.0,,01/11/2024,Estadio de Mendizorrotza
911,19.3,9.3,20.3,8.3,6.7,3,0.0,0.0,0.0,0.0,,02/11/2024,Estadio El Sadar
912,18.9,13.8,18.5,13.2,22.0,63,5.1,5.1,0.0,0.0,,02/11/2024,Estadio de Montilivi
913,18.8,9.5,18.2,8.1,11.3,51,0.4,0.4,0.0,0.0,,03/11/2024,Estadio Metropolitano
914,18.5,12.0,19.1,11.9,16.0,63,14.4,14.4,0.0,0.0,,03/11/2024,Estadi Olímpic Lluís Companys
915,24.0,14.3,23.0,13.7,17.8,3,0.0,0.0,0.0,0.0,,03/11/2024,Ramón Sánchez-Pizjuán
916,22.3,10.7,23.2,10.1,8.7,0,0.0,0.0,0.0,0.0,,03/11/2024,Estadio San Mamés
917,18.7,11.5,19.7,10.6,8.0,53,1.1,1.1,0.0,0.0,,04/11/2024,Estadio de Balaídos
918,16.1,8.1,15.7,6.7,7.7,3,0.0,0.0,0.0,0.0,,08/11/2024,Estadio de Vallecas
919,16.8,7.1,16.3,5.5,5.7,3,0.0,0.0,0.0,0.0,,09/11/2024,Estadio Santiago Bernabéu
920,21.6,10.5,21.6,9.4,10.0,61,2.3,2.3,0.0,0.0,,09/11/2024,Estadio de la Cerámica
921,18.1,8.2,16.9,6.2,10.7,3,0.0,0.0,0.0,0.0,,09/11/2024,Municipal de Butarque
922,22.7,12.9,22.0,12.1,10.5,3,0.0,0.0,0.0,0.0,,10/11/2024,Estadio Benito Villamarín
923,19.4,14.3,19.2,13.6,13.7,51,2.4,2.4,0.0,0.0,,10/11/2024,Estadi Mallorca Son Moix
924,17.3,7.7,16.6,5.9,6.8,3,0.0,0.0,0.0,0.0,,10/11/2024,Coliseum
925,15.6,6.7,14.8,4.7,11.1,53,3.1,3.1,0.0,0.0,,10/11/2024,Estadio José Zorrilla
926,22.6,12.6,22.4,12.2,10.4,3,0.0,0.0,0.0,0.0,,10/11/2024,Estadio de Anoeta
927,15.4,8.1,12.5,6.2,19.3,3,0.0,0.0,0.0,0.0,,22/11/2024,Coliseum
928,17.9,13.6,17.9,13.3,13.1,51,0.1,0.1,0.0,0.0,,23/11/2024,Estadio Mestalla
929,16.0,6.3,14.6,3.7,8.8,51,0.7,0.7,0.0,0.0,,23/11/2024,Estadio Metropolitano
930,17.1,6.4,13.4,4.0,23.0,51,0.3,0.3,0.0,0.0,,23/11/2024,Estadio de Montilivi
931,24.8,16.4,20.8,13.5,11.7,3,0.0,0.0,0.0,0.0,,23/11/2024,Estadio de Gran Canaria
932,21.0,12.4,19.3,11.3,22.1,3,0.0,0.0,0.0,0.0,,23/11/2024,Estadio de Balaídos
933,17.2,8.6,13.7,6.6,30.7,3,0.0,0.0,0.0,0.0,,24/11/2024,Estadio El Sadar
934,20.5,12.0,21.1,10.4,13.0,3,0.0,0.0,0.0,0.0,,24/11/2024,Ramón Sánchez-Pizjuán
935,16.1,7.7,14.4,5.4,21.3,63,3.4,3.4,0.0,0.0,,24/11/2024,Municipal de Butarque
936,20.9,13.2,16.0,11.6,42.0,65,32.6,32.6,0.0,0.0,,24/11/2024,Estadio San Mamés
937,19.4,10.3,19.1,9.7,10.8,0,0.0,0.0,0.0,0.0,,29/11/2024,Estadi Mallorca Son Moix
938,16.3,5.9,16.1,4.1,6.5,3,0.0,0.0,0.0,0.0,,30/11/2024,Estadi Olímpic Lluís Companys
939,17.0,5.1,15.1,3.1,16.0,3,0.0,0.0,0.0,0.0,,30/11/2024,Estadio de Mendizorrotza
940,17.2,5.9,17.1,3.6,8.2,3,0.0,0.0,0.0,0.0,,30/11/2024,RCDE Stadium
941,17.2,4.1,16.0,2.1,8.9,3,0.0,0.0,0.0,0.0,,30/11/2024,Estadio José Zorrilla
942,17.7,7.7,18.3,6.0,8.9,3,0.0,0.0,0.0,0.0,,01/12/2024,Estadio de la Cerámica
943,13.5,4.9,13.4,2.7,6.6,51,0.9,0.9,0.0,0.0,,01/12/2024,Estadio Santiago Bernabéu
944,13.5,5.4,13.4,3.3,6.4,51,0.1,0.1,0.0,0.0,,01/12/2024,Estadio de Vallecas
945,19.4,13.3,19.6,11.4,13.3,3,0.0,0.0,0.0,0.0,,01/12/2024,Estadio de Anoeta
946,18.2,11.2,19.0,10.4,9.2,51,0.2,0.2,0.0,0.0,,02/12/2024,Ramón Sánchez-Pizjuán
947,17.7,10.5,17.5,9.7,10.0,55,1.7,1.7,0.0,0.0,,03/12/2024,Estadi Mallorca Son Moix
948,14.8,9.6,14.9,8.8,5.9,3,0.0,0.0,0.0,0.0,,04/12/2024,Estadio San Mamés
949,17.5,12.2,16.9,12.2,11.0,51,0.5,0.5,0.0,0.0,,06/12/2024,Estadio de Balaídos
950,20.0,12.4,17.2,10.8,9.0,53,1.2,1.2,0.0,0.0,,07/12/2024,Estadio de Gran Canaria
951,18.7,8.8,18.5,7.7,8.7,3,0.0,0.0,0.0,0.0,,07/12/2024,Estadio Benito Villamarín
