,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean,Date,Stadium
21,19.5,12.1,14.4,7.2,24.2,3,0.0,0.0,0.0,0.0,,09/11/2019,Mestalla
22,11.0,7.6,9.5,4.6,22.7,63,24.5,24.5,0.0,0.0,,09/11/2019,Ipurua
23,16.7,7.4,13.7,3.7,15.4,53,0.8,0.8,0.0,0.0,,09/11/2019,Camp Nou
24,16.8,10.7,14.5,6.6,28.8,61,12.6,12.6,0.0,0.0,,10/11/2019,Visit Mallorca Stadium
25,10.1,8.0,7.5,3.5,28.6,63,31.3,31.3,0.0,0.0,,10/11/2019,San Mamés
26,10.6,4.2,5.7,1.7,18.6,51,0.5,0.5,0.0,0.0,,10/11/2019,Wanda Metropolitano
27,11.8,9.3,8.7,4.1,34.5,63,27.9,27.9,0.0,0.0,,10/11/2019,Coliseum Alfonso Pérez
28,18.3,10.2,12.9,7.6,23.3,3,0.0,0.0,0.0,0.0,,10/11/2019,Benito Villamarín
29,19.2,9.7,18.1,7.9,27.3,61,3.1,3.1,0.0,0.0,,22/11/2019,Ciutat de València
30,11.4,4.9,6.0,0.2,26.6,53,0.9,0.9,0.0,0.0,,23/11/2019,Butarque
31,16.2,9.6,12.5,7.3,21.9,51,0.4,0.4,0.0,0.0,,23/11/2019,Benito Villamarín
32,9.9,3.8,7.4,1.2,20.1,61,9.6,9.6,0.0,0.0,,23/11/2019,Nuevo Los Cármenes
33,11.2,5.5,6.2,0.3,26.8,51,0.4,0.4,0.0,0.0,,23/11/2019,Santiago Bernabéu
34,16.8,7.9,15.2,5.1,31.3,3,0.0,0.0,0.0,0.0,,24/11/2019,RCDE Stadium
35,10.9,5.8,9.2,3.1,10.1,53,4.9,4.9,0.0,0.0,,24/11/2019,El Sadar
36,13.8,7.9,11.7,5.3,14.5,55,7.2,7.2,0.0,0.0,,24/11/2019,Ipurua
37,19.2,7.8,16.8,4.2,25.6,3,0.0,0.0,0.0,0.0,,24/11/2019,Estadio de la Cerámica
38,8.9,3.6,5.4,0.0,22.1,51,0.2,0.2,0.0,0.0,,24/11/2019,José Zorrilla
39,17.6,12.9,17.3,12.9,12.8,53,1.6,1.6,0.0,0.0,,29/11/2019,Abanca-Balaídos
40,14.1,3.6,12.5,0.9,20.2,63,15.7,15.7,0.0,0.0,,30/11/2019,Mendizorrotza
41,14.1,10.5,11.0,8.5,24.5,63,6.2,6.2,0.0,0.0,,30/11/2019,Reale Arena
42,17.8,12.3,17.4,11.9,15.8,3,0.0,0.0,0.0,0.0,,30/11/2019,Visit Mallorca Stadium
43,22.5,10.9,19.4,9.8,18.9,2,0.0,0.0,0.0,0.0,,30/11/2019,Mestalla
44,16.6,9.4,14.6,8.2,19.6,63,5.5,5.5,0.0,0.0,,01/12/2019,Ramón Sánchez Pizjuán
45,12.8,8.3,11.4,4.8,17.5,61,7.4,7.4,0.0,0.0,,01/12/2019,San Mamés
46,16.2,10.5,14.7,9.1,10.2,55,1.3,1.3,0.0,0.0,,01/12/2019,RCDE Stadium
47,13.0,7.4,11.2,4.9,13.0,61,9.6,9.6,0.0,0.0,,01/12/2019,Coliseum Alfonso Pérez
48,10.4,6.6,9.3,4.2,13.3,61,12.1,12.1,0.0,0.0,,01/12/2019,Wanda Metropolitano
49,15.5,7.3,14.7,5.8,12.4,55,3.6,3.6,0.0,0.0,,06/12/2019,Estadio de la Cerámica
50,11.9,0.4,10.3,-2.7,8.1,1,0.0,0.0,0.0,0.0,,07/12/2019,Santiago Bernabéu
51,12.8,4.0,10.8,1.1,6.9,2,0.0,0.0,0.0,0.0,,07/12/2019,Nuevo Los Cármenes
52,17.3,8.4,16.7,6.8,10.5,2,0.0,0.0,0.0,0.0,,07/12/2019,Ciutat de València
53,15.5,7.3,14.5,5.6,11.6,1,0.0,0.0,0.0,0.0,,07/12/2019,Camp Nou
54,11.5,6.7,10.1,4.0,13.5,61,7.2,7.2,0.0,0.0,,08/12/2019,Ipurua
55,17.4,5.5,16.8,3.8,7.0,51,0.1,0.1,0.0,0.0,,08/12/2019,Benito Villamarín
56,9.8,1.4,8.3,-1.8,11.0,53,1.9,1.9,0.0,0.0,,08/12/2019,José Zorrilla
57,8.2,2.9,6.6,1.1,8.5,53,1.8,1.8,0.0,0.0,,08/12/2019,Butarque
58,10.1,3.4,8.7,0.9,6.8,55,4.1,4.1,0.0,0.0,,08/12/2019,El Sadar
59,13.6,9.6,11.7,6.2,20.5,61,11.9,11.9,0.0,0.0,,13/12/2019,Mendizorrotza
60,13.1,3.9,11.5,1.3,9.5,3,0.0,0.0,0.0,0.0,,14/12/2019,Nuevo Los Cármenes
61,12.1,5.9,8.9,2.8,20.1,3,0.0,0.0,0.0,0.0,,14/12/2019,Reale Arena
62,16.1,10.0,13.0,7.4,29.0,3,0.0,0.0,0.0,0.0,,14/12/2019,San Mamés
63,12.2,6.3,9.4,3.9,16.2,3,0.0,0.0,0.0,0.0,,14/12/2019,Wanda Metropolitano
64,15.2,11.6,13.3,9.2,34.4,61,3.4,3.4,0.0,0.0,,15/12/2019,Coliseum Alfonso Pérez
65,13.9,10.4,12.3,9.6,27.4,65,29.8,29.8,0.0,0.0,,15/12/2019,Abanca-Balaídos
66,16.9,8.2,14.9,6.5,12.7,3,0.0,0.0,0.0,0.0,,15/12/2019,RCDE Stadium
67,17.2,7.9,15.9,6.8,8.5,3,0.0,0.0,0.0,0.0,,15/12/2019,Ramón Sánchez Pizjuán
68,19.4,9.2,17.0,6.9,22.0,3,0.0,0.0,0.0,0.0,,15/12/2019,Mestalla
69,17.1,10.5,17.4,9.8,13.0,51,0.1,0.1,0.0,0.0,,18/12/2019,Camp Nou
70,14.9,9.7,12.1,8.8,24.9,63,22.1,22.1,0.0,0.0,,20/12/2019,Ipurua
71,19.0,16.8,16.2,12.5,45.8,53,1.6,1.6,0.0,0.0,,21/12/2019,Visit Mallorca Stadium
72,17.6,10.9,15.0,9.2,41.8,55,2.5,2.5,0.0,0.0,,21/12/2019,Camp Nou
73,23.8,12.4,21.8,10.7,30.4,51,0.4,0.4,0.0,0.0,,21/12/2019,Estadio de la Cerámica
74,14.8,8.5,8.8,2.0,52.9,61,7.6,7.6,0.0,0.0,,21/12/2019,José Zorrilla
75,12.7,8.0,8.6,3.2,39.1,51,0.4,0.4,0.0,0.0,,22/12/2019,Butarque
76,12.3,7.8,11.2,5.3,24.2,61,3.8,3.8,0.0,0.0,,22/12/2019,El Sadar
77,17.1,11.1,15.4,10.0,15.1,3,0.0,0.0,0.0,0.0,,22/12/2019,Benito Villamarín
78,20.7,15.8,17.1,10.2,41.8,2,0.0,0.0,0.0,0.0,,22/12/2019,Ciutat de València
79,12.7,6.3,7.5,2.6,39.8,3,0.0,0.0,0.0,0.0,,22/12/2019,Santiago Bernabéu
80,4.1,-1.2,2.2,-4.7,8.7,3,0.0,0.0,0.0,0.0,,03/01/2020,José Zorrilla
81,15.6,6.4,14.5,4.4,8.4,3,0.0,0.0,0.0,0.0,,03/01/2020,Ramón Sánchez Pizjuán
82,15.5,5.2,13.1,2.3,10.4,0,0.0,0.0,0.0,0.0,,04/01/2020,Mestalla
83,11.9,9.4,11.0,7.8,12.8,51,2.3,2.3,0.0,0.0,,04/01/2020,Coliseum Alfonso Pérez
84,10.3,0.3,6.3,-3.3,20.4,2,0.0,0.0,0.0,0.0,,04/01/2020,Wanda Metropolitano
85,14.6,3.3,12.8,-0.4,19.2,0,0.0,0.0,0.0,0.0,,04/01/2020,RCDE Stadium
86,10.4,2.5,8.3,-0.3,6.4,3,0.0,0.0,0.0,0.0,,05/01/2020,Nuevo Los Cármenes
87,11.5,-2.3,9.3,-6.1,10.5,0,0.0,0.0,0.0,0.0,,05/01/2020,Reale Arena
88,9.5,1.7,6.8,-1.4,8.6,3,0.0,0.0,0.0,0.0,,05/01/2020,Mendizorrotza
89,12.2,3.1,11.6,0.1,8.7,1,0.0,0.0,0.0,0.0,,05/01/2020,Abanca-Balaídos
90,10.3,5.0,7.5,2.4,19.4,51,0.1,0.1,0.0,0.0,,17/01/2020,Butarque
91,18.4,7.0,14.7,4.7,15.1,3,0.0,0.0,0.0,0.0,,18/01/2020,Ciutat de València
92,8.9,3.3,6.5,0.9,16.9,53,4.5,4.5,0.0,0.0,,18/01/2020,Santiago Bernabéu
93,10.4,2.5,6.4,-0.1,18.9,63,17.4,17.4,0.0,0.0,,18/01/2020,El Sadar
94,13.4,4.7,9.8,2.5,18.5,61,6.0,6.0,0.0,0.0,,18/01/2020,Ipurua
95,13.7,10.2,12.5,3.8,44.0,63,35.5,35.5,0.0,0.0,,19/01/2020,Visit Mallorca Stadium
96,15.0,7.1,12.9,4.0,25.9,51,0.1,0.1,0.0,0.0,,19/01/2020,Benito Villamarín
97,9.8,7.5,8.1,2.6,32.7,63,18.4,18.4,0.0,0.0,,19/01/2020,Estadio de la Cerámica
98,9.2,6.3,5.6,0.1,33.0,63,9.2,9.2,0.0,0.0,,19/01/2020,San Mamés
99,11.0,6.5,7.2,-1.0,45.9,53,4.9,4.9,0.0,0.0,,19/01/2020,Camp Nou
100,11.5,3.8,8.5,1.1,14.1,51,0.2,0.2,0.0,0.0,,24/01/2020,El Sadar
101,12.9,5.3,11.9,3.1,7.6,53,1.9,1.9,0.0,0.0,,25/01/2020,RCDE Stadium
102,13.8,8.7,12.5,7.3,11.5,55,3.0,3.0,0.0,0.0,,25/01/2020,Mestalla
103,9.0,1.7,5.6,-1.0,16.6,53,1.9,1.9,0.0,0.0,,25/01/2020,Mendizorrotza
104,13.8,9.5,14.1,8.6,18.2,55,7.2,7.2,0.0,0.0,,25/01/2020,Ramón Sánchez Pizjuán
105,10.7,1.6,8.1,-1.4,11.0,51,0.8,0.8,0.0,0.0,,26/01/2020,Wanda Metropolitano
106,13.7,4.9,11.1,2.5,18.6,3,0.0,0.0,0.0,0.0,,26/01/2020,Abanca-Balaídos
107,14.0,7.4,12.3,4.6,19.5,51,0.1,0.1,0.0,0.0,,26/01/2020,Coliseum Alfonso Pérez
108,10.9,1.9,8.2,-0.8,13.1,51,0.1,0.1,0.0,0.0,,26/01/2020,Reale Arena
109,7.8,1.5,4.3,-1.2,14.2,3,0.0,0.0,0.0,0.0,,26/01/2020,José Zorrilla
110,17.6,5.0,16.0,2.6,10.5,3,0.0,0.0,0.0,0.0,,01/02/2020,Nuevo Los Cármenes
111,16.0,9.1,14.1,7.2,17.7,53,1.8,1.8,0.0,0.0,,01/02/2020,Santiago Bernabéu
112,16.9,10.4,16.3,8.9,15.4,3,0.0,0.0,0.0,0.0,,01/02/2020,Visit Mallorca Stadium
113,24.6,14.3,23.3,11.4,21.4,3,0.0,0.0,0.0,0.0,,01/02/2020,Mestalla
114,13.5,8.4,12.5,6.7,12.9,3,0.0,0.0,0.0,0.0,,02/02/2020,Butarque
115,20.6,13.1,19.3,11.2,14.6,3,0.0,0.0,0.0,0.0,,02/02/2020,Ipurua
116,21.3,12.8,20.0,11.9,25.6,3,0.0,0.0,0.0,0.0,,02/02/2020,San Mamés
117,22.5,10.5,22.0,9.4,14.2,2,0.0,0.0,0.0,0.0,,02/02/2020,Ramón Sánchez Pizjuán
118,22.3,10.7,22.1,8.3,13.6,2,0.0,0.0,0.0,0.0,,02/02/2020,Estadio de la Cerámica
119,20.4,9.6,20.2,7.8,14.9,2,0.0,0.0,0.0,0.0,,02/02/2020,Camp Nou
120,12.7,2.7,10.3,-0.1,12.7,3,0.0,0.0,0.0,0.0,,07/02/2020,Mendizorrotza
121,16.6,4.9,15.8,2.2,13.7,3,0.0,0.0,0.0,0.0,,08/02/2020,Ciutat de València
122,12.6,7.2,11.4,5.7,17.8,55,3.6,3.6,0.0,0.0,,08/02/2020,Coliseum Alfonso Pérez
123,10.8,4.4,8.4,1.8,17.1,55,3.3,3.3,0.0,0.0,,08/02/2020,José Zorrilla
124,11.1,4.3,9.0,2.2,9.2,51,0.2,0.2,0.0,0.0,,08/02/2020,Wanda Metropolitano
125,15.0,5.2,13.2,2.6,17.8,3,0.0,0.0,0.0,0.0,,09/02/2020,RCDE Stadium
126,11.2,3.1,8.9,1.1,9.6,3,0.0,0.0,0.0,0.0,,09/02/2020,Reale Arena
127,12.3,3.3,9.7,0.8,15.1,3,0.0,0.0,0.0,0.0,,09/02/2020,El Sadar
128,14.2,8.3,13.8,6.6,17.0,55,8.2,8.2,0.0,0.0,,09/02/2020,Abanca-Balaídos
129,19.2,10.3,18.5,9.3,10.1,3,0.0,0.0,0.0,0.0,,09/02/2020,Benito Villamarín
130,20.3,9.3,18.9,7.5,13.0,0,0.0,0.0,0.0,0.0,,14/02/2020,Mestalla
131,16.0,10.3,15.2,9.6,9.8,3,0.0,0.0,0.0,0.0,,15/02/2020,Visit Mallorca Stadium
132,14.8,7.8,13.4,6.8,13.5,3,0.0,0.0,0.0,0.0,,15/02/2020,Camp Nou
133,17.2,5.7,16.2,3.9,10.6,0,0.0,0.0,0.0,0.0,,15/02/2020,Estadio de la Cerámica
134,17.5,7.0,15.6,5.1,6.9,1,0.0,0.0,0.0,0.0,,15/02/2020,Nuevo Los Cármenes
135,21.3,8.2,21.2,6.9,8.1,3,0.0,0.0,0.0,0.0,,16/02/2020,Ramón Sánchez Pizjuán
136,16.1,3.7,13.1,1.2,16.8,3,0.0,0.0,0.0,0.0,,16/02/2020,Butarque
137,19.0,14.3,15.3,8.1,37.2,3,0.0,0.0,0.0,0.0,,16/02/2020,San Mamés
138,16.0,4.6,12.9,2.4,16.5,3,0.0,0.0,0.0,0.0,,16/02/2020,Santiago Bernabéu
139,23.4,8.5,22.5,6.7,13.5,2,0.0,0.0,0.0,0.0,,21/02/2020,Benito Villamarín
140,18.1,5.1,17.7,2.5,11.7,0,0.0,0.0,0.0,0.0,,22/02/2020,Abanca-Balaídos
141,14.8,7.8,14.3,5.9,12.5,3,0.0,0.0,0.0,0.0,,22/02/2020,Camp Nou
142,20.0,1.5,18.1,-1.9,11.2,0,0.0,0.0,0.0,0.0,,22/02/2020,Reale Arena
143,18.2,5.8,17.2,3.5,11.9,1,0.0,0.0,0.0,0.0,,22/02/2020,Ciutat de València
144,18.0,2.4,17.1,-0.4,9.4,1,0.0,0.0,0.0,0.0,,23/02/2020,El Sadar
145,17.6,1.4,16.7,-1.4,8.9,3,0.0,0.0,0.0,0.0,,23/02/2020,Mendizorrotza
146,18.3,-1.2,16.3,-4.6,7.9,1,0.0,0.0,0.0,0.0,,23/02/2020,José Zorrilla
147,13.0,7.3,12.2,6.0,9.4,3,0.0,0.0,0.0,0.0,,23/02/2020,Coliseum Alfonso Pérez
148,19.4,1.9,17.5,-1.0,12.5,1,0.0,0.0,0.0,0.0,,23/02/2020,Wanda Metropolitano
149,17.7,2.3,15.1,-0.5,18.0,3,0.0,0.0,0.0,0.0,,28/02/2020,Reale Arena
150,15.2,9.3,11.8,8.5,23.6,61,10.8,10.8,0.0,0.0,,29/02/2020,Ipurua
151,23.5,8.4,18.2,6.2,30.7,3,0.0,0.0,0.0,0.0,,29/02/2020,Mestalla
152,13.1,6.3,8.3,1.8,31.4,51,0.6,0.6,0.0,0.0,,29/02/2020,Butarque
153,16.8,5.5,14.6,1.8,11.5,3,0.0,0.0,0.0,0.0,,29/02/2020,Nuevo Los Cármenes
154,20.7,12.0,17.1,11.1,23.4,3,0.0,0.0,0.0,0.0,,01/03/2020,Ramón Sánchez Pizjuán
155,13.7,8.5,11.4,5.6,30.3,53,3.3,3.3,0.0,0.0,,01/03/2020,San Mamés
156,19.7,11.5,15.2,10.1,26.6,51,0.7,0.7,0.0,0.0,,01/03/2020,RCDE Stadium
157,17.6,15.7,13.4,10.7,36.4,3,0.0,0.0,0.0,0.0,,01/03/2020,Visit Mallorca Stadium
158,13.8,6.2,8.9,2.3,31.0,51,1.8,1.8,0.0,0.0,,01/03/2020,Santiago Bernabéu
159,7.0,3.9,3.2,-0.9,22.5,73,7.3,6.6,0.0,0.49,,06/03/2020,Mendizorrotza
160,11.1,5.6,9.5,3.8,16.1,61,15.0,15.0,0.0,0.0,,07/03/2020,Ipurua
161,15.6,2.1,11.6,-1.2,19.1,3,0.0,0.0,0.0,0.0,,07/03/2020,Wanda Metropolitano
162,14.1,4.1,11.7,1.1,17.3,2,0.0,0.0,0.0,0.0,,07/03/2020,Camp Nou
163,13.1,7.1,11.4,4.6,29.9,53,3.2,3.2,0.0,0.0,,07/03/2020,Coliseum Alfonso Pérez
164,15.2,2.6,13.9,0.2,15.6,51,0.2,0.2,0.0,0.0,,08/03/2020,El Sadar
165,12.7,1.2,9.4,-1.9,18.0,3,0.0,0.0,0.0,0.0,,08/03/2020,José Zorrilla
166,22.9,8.7,22.0,5.9,20.8,3,0.0,0.0,0.0,0.0,,08/03/2020,Ciutat de València
167,19.1,6.4,17.2,3.4,13.2,3,0.0,0.0,0.0,0.0,,08/03/2020,Estadio de la Cerámica
168,23.1,7.5,21.5,4.2,11.9,3,0.0,0.0,0.0,0.0,,08/03/2020,Benito Villamarín
169,16.7,5.3,16.0,3.3,9.8,3,0.0,0.0,0.0,0.0,,10/03/2020,Ipurua
170,29.9,15.7,27.5,14.4,31.8,51,0.2,0.2,0.0,0.0,,11/06/2020,Ramón Sánchez Pizjuán
171,18.0,11.8,15.1,10.0,18.8,61,8.3,8.3,0.0,0.0,,12/06/2020,Nuevo Los Cármenes
172,28.7,20.6,24.5,16.6,26.8,1,0.0,0.0,0.0,0.0,,12/06/2020,Mestalla
173,26.8,15.7,25.8,14.9,17.0,3,0.0,0.0,0.0,0.0,,13/06/2020,RCDE Stadium
174,18.3,12.8,18.5,12.5,17.6,63,8.3,8.3,0.0,0.0,,13/06/2020,Abanca-Balaídos
175,22.4,9.8,19.0,7.2,19.4,3,0.0,0.0,0.0,0.0,,13/06/2020,Butarque
176,25.5,19.8,25.3,19.8,20.3,51,0.1,0.1,0.0,0.0,,13/06/2020,Visit Mallorca Stadium
177,19.4,13.9,20.5,14.4,16.0,53,1.2,1.2,0.0,0.0,,14/06/2020,San Mamés
178,25.3,11.0,23.3,9.9,20.0,3,0.0,0.0,0.0,0.0,,14/06/2020,Santiago Bernabéu
179,24.9,10.9,23.0,10.1,17.7,3,0.0,0.0,0.0,0.0,,14/06/2020,Reale Arena
180,28.7,18.3,28.1,16.9,21.1,0,0.0,0.0,0.0,0.0,,15/06/2020,Ciutat de València
181,29.7,14.9,29.2,15.0,19.2,3,0.0,0.0,0.0,0.0,,15/06/2020,Benito Villamarín
182,17.8,14.7,17.7,12.6,23.3,55,6.8,6.8,0.0,0.0,,16/06/2020,Coliseum Alfonso Pérez
183,25.0,17.2,26.2,17.3,15.2,63,3.8,3.8,0.0,0.0,,16/06/2020,Estadio de la Cerámica
184,21.4,16.5,21.9,17.5,15.0,53,2.6,2.6,0.0,0.0,,16/06/2020,Camp Nou
185,18.5,12.3,19.6,12.0,11.4,61,6.0,6.0,0.0,0.0,,17/06/2020,Ipurua
186,21.2,9.0,18.3,7.9,10.1,3,0.0,0.0,0.0,0.0,,17/06/2020,José Zorrilla
187,17.9,10.1,17.6,9.3,17.4,53,2.0,2.0,0.0,0.0,,17/06/2020,El Sadar
188,17.7,10.3,18.5,9.7,16.3,53,3.4,3.4,0.0,0.0,,18/06/2020,Mendizorrotza
189,27.3,13.1,25.3,10.8,13.9,2,0.0,0.0,0.0,0.0,,18/06/2020,Santiago Bernabéu
190,26.7,14.7,26.4,12.9,12.5,2,0.0,0.0,0.0,0.0,,19/06/2020,Nuevo Los Cármenes
191,27.7,20.2,29.4,21.7,18.6,51,1.1,1.1,0.0,0.0,,19/06/2020,Visit Mallorca Stadium
192,32.1,16.3,31.7,17.3,14.8,0,0.0,0.0,0.0,0.0,,19/06/2020,Ramón Sánchez Pizjuán
193,24.7,16.9,27.3,18.1,17.1,3,0.0,0.0,0.0,0.0,,20/06/2020,RCDE Stadium
194,20.9,12.2,22.6,12.2,15.9,2,0.0,0.0,0.0,0.0,,20/06/2020,San Mamés
195,21.4,14.1,22.7,14.3,16.7,3,0.0,0.0,0.0,0.0,,20/06/2020,Coliseum Alfonso Pérez
196,31.5,15.6,29.9,13.6,14.3,0,0.0,0.0,0.0,0.0,,20/06/2020,Wanda Metropolitano
197,22.2,15.6,24.4,16.3,12.2,51,0.5,0.5,0.0,0.0,,21/06/2020,Abanca-Balaídos
198,27.4,18.6,30.3,20.4,14.0,2,0.0,0.0,0.0,0.0,,21/06/2020,Mestalla
199,32.0,15.1,31.8,13.1,11.1,2,0.0,0.0,0.0,0.0,,21/06/2020,Reale Arena
200,28.9,18.5,30.5,18.6,15.5,1,0.0,0.0,0.0,0.0,,22/06/2020,Estadio de la Cerámica
201,34.3,17.7,35.4,14.7,23.5,0,0.0,0.0,0.0,0.0,,22/06/2020,Butarque
202,29.3,20.6,30.6,22.2,21.1,0,0.0,0.0,0.0,0.0,,23/06/2020,Ciutat de València
203,35.2,17.4,34.7,15.9,17.7,2,0.0,0.0,0.0,0.0,,23/06/2020,José Zorrilla
204,26.4,20.9,29.6,22.5,20.4,3,0.0,0.0,0.0,0.0,,23/06/2020,Camp Nou
205,30.8,17.7,33.5,17.3,10.8,3,0.0,0.0,0.0,0.0,,24/06/2020,Mendizorrotza
206,31.0,21.3,30.9,21.0,14.2,51,0.4,0.4,0.0,0.0,,24/06/2020,Reale Arena
207,30.9,21.9,29.9,21.6,24.7,51,0.1,0.1,0.0,0.0,,24/06/2020,Santiago Bernabéu
208,26.5,17.5,30.3,19.3,11.4,63,6.3,6.3,0.0,0.0,,25/06/2020,Ipurua
209,33.8,19.7,35.2,20.7,18.7,0,0.0,0.0,0.0,0.0,,25/06/2020,Benito Villamarín
210,33.4,19.2,32.5,21.4,19.9,3,0.0,0.0,0.0,0.0,,26/06/2020,Ramón Sánchez Pizjuán
211,23.4,16.2,26.1,17.1,16.3,3,0.0,0.0,0.0,0.0,,27/06/2020,San Mamés
212,21.2,18.1,21.6,19.2,16.4,55,4.6,4.6,0.0,0.0,,27/06/2020,Abanca-Balaídos
213,26.6,14.7,28.0,14.9,18.4,3,0.0,0.0,0.0,0.0,,27/06/2020,El Sadar
214,31.2,17.2,31.9,15.6,10.6,3,0.0,0.0,0.0,0.0,,27/06/2020,Wanda Metropolitano
215,28.8,20.3,31.6,22.4,16.9,0,0.0,0.0,0.0,0.0,,28/06/2020,Ciutat de València
216,29.1,18.8,32.6,20.1,12.5,1,0.0,0.0,0.0,0.0,,28/06/2020,Estadio de la Cerámica
217,32.5,19.1,32.2,19.0,10.0,0,0.0,0.0,0.0,0.0,,28/06/2020,Nuevo Los Cármenes
218,28.0,21.1,31.5,24.1,13.7,1,0.0,0.0,0.0,0.0,,28/06/2020,RCDE Stadium
219,19.7,17.6,20.6,18.2,15.8,51,1.2,1.2,0.0,0.0,,29/06/2020,Coliseum Alfonso Pérez
220,31.3,21.9,33.2,24.8,17.4,0,0.0,0.0,0.0,0.0,,30/06/2020,Visit Mallorca Stadium
221,36.3,20.8,35.3,20.2,19.6,1,0.0,0.0,0.0,0.0,,30/06/2020,Butarque
222,26.4,21.1,29.2,24.6,15.0,51,0.3,0.3,0.0,0.0,,30/06/2020,Camp Nou
223,23.1,15.5,24.1,15.7,21.1,51,0.3,0.3,0.0,0.0,,01/07/2020,Mendizorrotza
224,31.6,20.4,33.9,22.0,18.0,0,0.0,0.0,0.0,0.0,,01/07/2020,Mestalla
225,36.3,19.3,36.2,21.1,17.1,0,0.0,0.0,0.0,0.0,,01/07/2020,Benito Villamarín
226,32.3,17.5,30.2,18.3,22.3,1,0.0,0.0,0.0,0.0,,01/07/2020,José Zorrilla
227,17.8,14.6,18.4,15.1,11.8,53,7.8,7.8,0.0,0.0,,02/07/2020,Ipurua
228,31.7,16.8,29.4,16.3,20.2,2,0.0,0.0,0.0,0.0,,02/07/2020,Reale Arena
229,31.9,17.5,28.8,16.4,22.1,2,0.0,0.0,0.0,0.0,,02/07/2020,Santiago Bernabéu
230,30.6,15.6,30.0,12.6,22.4,0,0.0,0.0,0.0,0.0,,03/07/2020,Wanda Metropolitano
231,27.4,13.5,29.3,13.2,17.4,3,0.0,0.0,0.0,0.0,,04/07/2020,Abanca-Balaídos
232,31.6,12.0,29.8,10.5,19.6,3,0.0,0.0,0.0,0.0,,04/07/2020,José Zorrilla
233,32.2,18.4,31.9,16.7,12.4,0,0.0,0.0,0.0,0.0,,04/07/2020,Nuevo Los Cármenes
234,21.8,14.8,24.3,16.0,10.8,3,0.0,0.0,0.0,0.0,,05/07/2020,San Mamés
235,28.6,17.5,32.3,18.9,17.3,1,0.0,0.0,0.0,0.0,,05/07/2020,RCDE Stadium
236,27.6,14.2,27.7,11.6,23.4,3,0.0,0.0,0.0,0.0,,05/07/2020,El Sadar
237,30.0,18.2,32.4,16.5,14.3,0,0.0,0.0,0.0,0.0,,05/07/2020,Estadio de la Cerámica
238,32.5,20.6,32.6,20.8,16.0,0,0.0,0.0,0.0,0.0,,06/07/2020,Ciutat de València
239,41.9,23.8,43.2,24.9,17.7,0,0.0,0.0,0.0,0.0,,06/07/2020,Ramón Sánchez Pizjuán
