,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean,Date,Stadium
124,23.7,11.0,24.3,9.7,13.3,51,0.7,0.7,0.0,0.0,,14/05/2017,Ipurua
125,20.7,6.0,20.6,3.9,9.7,2,0.0,0.0,0.0,0.0,,14/05/2017,Gran Canaria
126,22.1,8.7,19.6,7.3,13.6,3,0.0,0.0,0.0,0.0,,14/05/2017,Santiago Bernabéu
127,26.4,13.0,27.8,13.4,9.4,3,0.0,0.0,0.0,0.0,,14/05/2017,Anoeta
128,26.1,15.8,25.6,13.5,15.9,3,0.0,0.0,0.0,0.0,,14/05/2017,Estadio de la Cerámica
129,18.3,13.7,19.8,11.7,18.6,61,3.5,3.5,0.0,0.0,,17/05/2017,Balaídos
130,24.8,8.4,23.6,5.7,10.4,0,0.0,0.0,0.0,0.0,,19/05/2017,Nuevo Los Cármenes
131,21.0,9.4,21.5,8.3,18.2,3,0.0,0.0,0.0,0.0,,20/05/2017,Riazor
132,25.6,8.6,25.3,5.3,12.6,3,0.0,0.0,0.0,0.0,,20/05/2017,Butarque
133,33.9,14.9,32.0,12.7,19.8,3,0.0,0.0,0.0,0.0,,20/05/2017,Ramón Sánchez Pizjuán
134,18.5,9.8,19.3,8.7,14.3,3,0.0,0.0,0.0,0.0,,20/05/2017,El Molinón
135,26.9,12.8,23.7,10.5,16.4,51,0.1,0.1,0.0,0.0,,21/05/2017,Vicente Calderón
136,20.9,13.2,21.9,12.6,17.5,3,0.0,0.0,0.0,0.0,,21/05/2017,Camp Nou
137,28.0,15.2,31.2,15.6,11.6,51,0.1,0.1,0.0,0.0,,21/05/2017,Balaídos
138,23.8,16.3,24.0,16.7,21.7,3,0.0,0.0,0.0,0.0,,21/05/2017,La Rosaleda
139,22.4,14.7,22.8,13.9,13.6,51,0.3,0.3,0.0,0.0,,21/05/2017,Mestalla
140,36.7,21.9,35.2,20.8,19.4,3,0.0,0.0,0.0,0.0,,18/08/2017,Butarque
141,30.6,22.0,34.0,25.0,22.9,2,0.0,0.0,0.0,0.0,,18/08/2017,Mestalla
142,30.9,16.3,31.8,17.1,20.9,3,0.0,0.0,0.0,0.0,,19/08/2017,Balaídos
143,28.6,20.3,29.7,20.5,16.1,53,2.5,2.5,0.0,0.0,,19/08/2017,Montilivi
144,40.3,22.7,42.0,25.8,16.9,3,0.0,0.0,0.0,0.0,,19/08/2017,Ramón Sánchez Pizjuán
145,21.5,15.1,22.8,15.5,18.2,1,0.0,0.0,0.0,0.0,,20/08/2017,San Mamés
146,25.5,21.1,27.0,21.6,11.8,51,0.6,0.6,0.0,0.0,,20/08/2017,Camp Nou
147,30.3,16.0,31.5,13.8,20.1,2,0.0,0.0,0.0,0.0,,20/08/2017,Abanca-Riazor
148,29.5,23.3,31.5,25.5,21.1,2,0.0,0.0,0.0,0.0,,21/08/2017,Ciutat de València
149,28.4,22.8,32.1,27.2,11.0,1,0.0,0.0,0.0,0.0,,21/08/2017,La Rosaleda
150,36.8,22.9,37.1,24.1,13.0,3,0.0,0.0,0.0,0.0,,25/08/2017,Benito Villamarín
151,37.0,23.1,36.0,24.6,14.3,3,0.0,0.0,0.0,0.0,,25/08/2017,Anoeta
152,30.7,16.8,30.0,17.7,12.6,51,0.3,0.3,0.0,0.0,,26/08/2017,Mendizorrotza
153,32.9,22.3,35.7,25.5,14.9,51,0.1,0.1,0.0,0.0,,26/08/2017,Montilivi
154,31.5,20.0,30.6,20.0,12.0,63,16.2,16.2,0.0,0.0,,26/08/2017,Gran Canaria
155,29.4,23.0,32.0,26.9,16.2,3,0.0,0.0,0.0,0.0,,26/08/2017,Ciutat de València
156,29.9,21.6,31.5,22.2,15.1,61,2.9,2.9,0.0,0.0,,27/08/2017,Ipurua
157,28.3,22.7,32.2,26.8,16.2,3,0.0,0.0,0.0,0.0,,27/08/2017,RCDE Stadium
158,29.2,19.2,29.1,20.6,19.3,3,0.0,0.0,0.0,0.0,,27/08/2017,Coliseum Alfonso Pérez
159,27.0,19.7,26.6,19.7,22.8,63,11.2,11.2,0.0,0.0,,27/08/2017,Santiago Bernabéu
160,31.0,14.7,28.4,12.5,15.9,3,0.0,0.0,0.0,0.0,,08/09/2017,Butarque
161,21.9,15.3,24.9,14.9,19.7,61,8.9,8.9,0.0,0.0,,09/09/2017,Camp Nou
162,22.8,15.4,19.6,10.8,27.7,3,0.0,0.0,0.0,0.0,,09/09/2017,Santiago Bernabéu
163,31.4,18.8,29.3,16.7,22.7,3,0.0,0.0,0.0,0.0,,09/09/2017,Ramón Sánchez Pizjuán
164,28.5,18.9,26.2,18.5,23.4,53,1.2,1.2,0.0,0.0,,09/09/2017,Mestalla
165,19.3,13.7,18.2,10.9,24.3,61,7.1,7.1,0.0,0.0,,10/09/2017,San Mamés
166,20.7,12.6,20.1,12.0,13.4,3,0.0,0.0,0.0,0.0,,10/09/2017,Balaídos
167,18.0,11.2,16.1,10.7,17.3,51,1.5,1.5,0.0,0.0,,10/09/2017,Abanca-Riazor
168,28.8,13.7,26.3,12.1,18.1,3,0.0,0.0,0.0,0.0,,10/09/2017,Estadio de la Cerámica
169,26.4,17.5,29.2,18.0,9.2,2,0.0,0.0,0.0,0.0,,11/09/2017,La Rosaleda
170,16.5,11.0,16.1,10.0,12.8,63,6.8,6.8,0.0,0.0,,15/09/2017,Ipurua
171,21.1,9.2,16.7,6.3,18.8,3,0.0,0.0,0.0,0.0,,16/09/2017,Wanda Metropolitano
172,27.5,14.6,25.6,12.8,15.6,0,0.0,0.0,0.0,0.0,,16/09/2017,Benito Villamarín
173,16.3,12.8,14.3,10.2,26.5,63,17.7,17.7,0.0,0.0,,16/09/2017,Coliseum Alfonso Pérez
174,23.0,15.9,22.1,15.8,18.0,3,0.0,0.0,0.0,0.0,,16/09/2017,Ciutat de València
175,18.1,6.3,15.3,4.2,16.8,3,0.0,0.0,0.0,0.0,,17/09/2017,Mendizorrotza
176,22.0,9.7,21.6,8.6,18.3,3,0.0,0.0,0.0,0.0,,17/09/2017,Montilivi
177,25.7,13.0,24.9,12.1,13.7,1,0.0,0.0,0.0,0.0,,17/09/2017,Gran Canaria
178,29.5,14.8,28.7,14.9,15.9,3,0.0,0.0,0.0,0.0,,17/09/2017,Anoeta
179,19.5,15.4,19.8,14.8,14.5,55,4.2,4.2,0.0,0.0,,18/09/2017,RCDE Stadium
180,19.7,15.3,18.9,14.7,17.3,53,1.9,1.9,0.0,0.0,,19/09/2017,Camp Nou
181,25.5,16.8,25.7,16.0,20.6,0,0.0,0.0,0.0,0.0,,19/09/2017,Mestalla
182,21.2,10.3,21.3,8.7,12.6,1,0.0,0.0,0.0,0.0,,20/09/2017,San Mamés
183,22.3,10.2,22.5,8.8,10.8,3,0.0,0.0,0.0,0.0,,20/09/2017,Abanca-Riazor
184,27.4,11.9,25.8,8.4,12.8,0,0.0,0.0,0.0,0.0,,20/09/2017,Butarque
185,27.5,11.3,25.3,8.0,11.8,0,0.0,0.0,0.0,0.0,,20/09/2017,Santiago Bernabéu
186,32.2,16.5,32.2,16.8,13.8,3,0.0,0.0,0.0,0.0,,20/09/2017,Ramón Sánchez Pizjuán
187,19.5,14.2,20.1,14.4,20.9,61,5.8,5.8,0.0,0.0,,21/09/2017,Balaídos
188,26.6,18.5,27.7,19.7,19.3,3,0.0,0.0,0.0,0.0,,21/09/2017,Ciutat de València
189,26.9,16.6,28.1,17.0,14.7,3,0.0,0.0,0.0,0.0,,21/09/2017,Estadio de la Cerámica
190,25.2,10.6,25.0,9.7,12.0,3,0.0,0.0,0.0,0.0,,23/09/2017,Mendizorrotza
191,27.5,13.5,26.5,13.2,8.7,3,0.0,0.0,0.0,0.0,,23/09/2017,Wanda Metropolitano
192,24.5,15.2,26.1,16.1,8.4,3,0.0,0.0,0.0,0.0,,23/09/2017,Montilivi
193,25.4,20.0,26.8,22.3,11.1,3,0.0,0.0,0.0,0.0,,23/09/2017,La Rosaleda
194,28.3,12.3,30.2,11.8,10.6,3,0.0,0.0,0.0,0.0,,24/09/2017,Ipurua
195,25.1,15.4,28.2,15.8,15.9,3,0.0,0.0,0.0,0.0,,24/09/2017,RCDE Stadium
196,21.6,15.1,23.5,14.8,13.5,3,0.0,0.0,0.0,0.0,,24/09/2017,Coliseum Alfonso Pérez
197,27.7,11.9,24.8,8.9,20.7,3,0.0,0.0,0.0,0.0,,24/09/2017,Gran Canaria
198,32.4,19.5,33.4,22.1,14.0,1,0.0,0.0,0.0,0.0,,24/09/2017,Anoeta
199,32.9,18.0,31.5,19.2,17.6,3,0.0,0.0,0.0,0.0,,25/09/2017,Benito Villamarín
200,22.0,14.3,23.7,14.5,10.4,51,0.5,0.5,0.0,0.0,,29/09/2017,Balaídos
201,19.4,12.7,17.7,12.1,14.4,3,0.0,0.0,0.0,0.0,,30/09/2017,Abanca-Riazor
202,28.2,17.3,25.7,15.9,16.8,3,0.0,0.0,0.0,0.0,,30/09/2017,Butarque
203,26.7,17.2,26.9,18.3,16.3,51,0.3,0.3,0.0,0.0,,30/09/2017,Ciutat de València
204,33.0,19.1,33.5,20.2,13.9,3,0.0,0.0,0.0,0.0,,30/09/2017,Ramón Sánchez Pizjuán
205,20.0,17.3,21.1,18.9,8.7,53,1.3,1.3,0.0,0.0,,01/10/2017,Camp Nou
206,26.6,15.6,24.5,14.7,21.0,3,0.0,0.0,0.0,0.0,,01/10/2017,Santiago Bernabéu
207,34.2,19.2,33.5,21.2,17.6,3,0.0,0.0,0.0,0.0,,01/10/2017,Anoeta
208,25.3,19.6,25.8,21.6,11.9,3,0.0,0.0,0.0,0.0,,01/10/2017,Mestalla
209,25.4,18.4,25.6,20.8,12.9,51,0.1,0.1,0.0,0.0,,01/10/2017,Estadio de la Cerámica
210,24.2,16.5,25.8,17.8,11.9,3,0.0,0.0,0.0,0.0,,13/10/2017,RCDE Stadium
211,25.4,12.8,24.5,12.7,13.7,3,0.0,0.0,0.0,0.0,,14/10/2017,Mendizorrotza
212,27.5,15.8,29.5,16.0,15.5,3,0.0,0.0,0.0,0.0,,14/10/2017,San Mamés
213,28.1,11.5,25.4,9.5,9.9,2,0.0,0.0,0.0,0.0,,14/10/2017,Wanda Metropolitano
214,22.5,15.1,24.3,15.6,8.7,3,0.0,0.0,0.0,0.0,,14/10/2017,Coliseum Alfonso Pérez
215,34.8,19.9,32.3,17.1,17.8,51,0.2,0.2,0.0,0.0,,15/10/2017,Benito Villamarín
216,26.9,17.9,27.0,17.1,17.7,1,0.0,0.0,0.0,0.0,,15/10/2017,Ipurua
217,25.2,17.7,24.3,18.2,22.1,1,0.0,0.0,0.0,0.0,,15/10/2017,Montilivi
218,25.2,17.7,26.3,19.0,9.7,0,0.0,0.0,0.0,0.0,,15/10/2017,La Rosaleda
219,24.6,16.3,20.5,12.4,13.3,3,0.0,0.0,0.0,0.0,,16/10/2017,Gran Canaria
220,22.7,16.4,24.3,16.1,11.2,51,0.7,0.7,0.0,0.0,,21/10/2017,Camp Nou
221,26.7,16.2,27.1,16.5,14.0,3,0.0,0.0,0.0,0.0,,21/10/2017,Benito Villamarín
222,27.9,15.6,27.9,15.0,15.5,2,0.0,0.0,0.0,0.0,,21/10/2017,Ciutat de València
223,26.6,15.1,26.3,14.4,18.4,2,0.0,0.0,0.0,0.0,,21/10/2017,Mestalla
224,18.3,8.8,17.1,7.4,9.4,3,0.0,0.0,0.0,0.0,,22/10/2017,Balaídos
225,18.4,8.9,16.3,6.3,12.5,3,0.0,0.0,0.0,0.0,,22/10/2017,Butarque
226,18.2,8.3,16.0,5.5,12.3,3,0.0,0.0,0.0,0.0,,22/10/2017,Santiago Bernabéu
227,22.3,13.2,21.0,12.5,15.3,3,0.0,0.0,0.0,0.0,,22/10/2017,Estadio de la Cerámica
228,18.7,7.3,18.2,5.4,13.0,3,0.0,0.0,0.0,0.0,,23/10/2017,Abanca-Riazor
229,27.1,15.8,26.4,15.3,14.3,1,0.0,0.0,0.0,0.0,,23/10/2017,Anoeta
230,15.1,7.2,12.8,5.6,17.4,3,0.0,0.0,0.0,0.0,,28/10/2017,Mendizorrotza
231,16.7,12.0,15.8,11.1,17.9,53,2.8,2.8,0.0,0.0,,28/10/2017,San Mamés
232,22.1,11.0,18.4,8.9,15.1,0,0.0,0.0,0.0,0.0,,28/10/2017,Wanda Metropolitano
233,30.2,14.6,28.0,12.8,13.0,0,0.0,0.0,0.0,0.0,,28/10/2017,Ramón Sánchez Pizjuán
234,15.9,10.4,14.7,9.7,9.7,51,0.8,0.8,0.0,0.0,,29/10/2017,Ipurua
235,16.5,11.2,15.6,10.4,12.2,51,0.9,0.9,0.0,0.0,,29/10/2017,Coliseum Alfonso Pérez
236,22.9,9.8,21.8,9.1,11.9,1,0.0,0.0,0.0,0.0,,29/10/2017,Montilivi
237,22.8,15.4,23.3,15.8,9.1,0,0.0,0.0,0.0,0.0,,29/10/2017,La Rosaleda
238,19.8,11.3,19.0,8.9,11.8,51,0.1,0.1,0.0,0.0,,30/10/2017,RCDE Stadium
239,22.3,11.9,20.3,9.8,9.3,0,0.0,0.0,0.0,0.0,,30/10/2017,Gran Canaria
240,20.5,15.7,20.6,14.8,19.1,61,5.5,5.5,0.0,0.0,,03/11/2017,Benito Villamarín
241,14.3,7.7,13.6,6.2,12.9,63,13.1,13.1,0.0,0.0,,04/11/2017,Mendizorrotza
242,19.9,14.6,21.1,15.1,10.8,61,4.3,4.3,0.0,0.0,,04/11/2017,Camp Nou
243,14.4,10.0,12.6,7.0,22.0,53,2.5,2.5,0.0,0.0,,04/11/2017,Abanca-Riazor
244,23.5,15.5,22.2,14.1,21.0,3,0.0,0.0,0.0,0.0,,04/11/2017,Mestalla
